week_date,store,store_type,actual_weekly_sales,forecast_weekly_sales,required_labor_hours,scheduled_labor_hours,available_labor_hours,labor_gap_hours,overtime_risk_hours,estimated_overtime_cost,avg_coverage_pct,avg_site_readiness_score,at_risk_dept_count
2012-10-19,2,A,1847990.4100000008,1898952.7988360003,1648.2919893957899,1584.7828158989473,1513.4675891834945,134.8244002122948,80.23105190635641,2226.41169040139,0.9110523186998808,86.87464788732396,46
2012-10-26,2,A,1834458.35,1855932.7273399998,1610.7500030541348,1591.5183229178954,1519.8999983865892,90.85000466754597,52.92453034084667,1468.655716958495,0.929708538158602,87.97464788732394,38
2012-08-03,3,B,419953.9399999998,411102.88827,352.5730478772632,335.7083884,320.60151092200005,31.97153695526319,23.069887049054532,605.5845350376813,0.8887566249377762,85.23770491803279,40
2012-08-10,3,B,391793.78,404936.467422,347.67054262781954,337.85895880000004,322.6553056539999,25.01523697381956,18.643310564490605,489.3869023178783,0.9092785050730494,84.40483870967743,40
2012-08-17,3,B,394915.8599999998,396838.196336,342.23907713022555,332.94096229285725,317.95861898967854,24.280458140547015,17.415577206734984,457.15890167679316,0.9170699476312449,86.0344262295082,35
2012-08-24,3,B,412444.25999999995,390407.375515,336.75237364019563,325.3490200285714,310.7083141272857,26.04405951290981,21.808789193812036,572.4807163375663,0.8870394024023905,84.4225806451613,42
2012-08-31,3,B,408829.82000000007,400836.945727,345.4212594060901,330.91372995714283,316.0226121090715,29.39864729701882,21.250349526842125,557.8216750796056,0.864963179624104,84.12131147540984,47
2012-09-07,3,B,408203.87,407058.93359500007,350.3848267645863,349.1645004941428,322.977162957082,27.407663807504303,22.259882461924978,584.3219146255306,0.8594102458048065,76.59677419354838,39
2012-09-14,3,B,407568.36999999994,392298.76534000016,333.75459373825555,331.7946307571429,316.8638723730713,16.89072136518425,18.896342470599652,496.0289898532409,1.012891111090417,87.64918032786885,32
2012-09-21,3,B,414358.37,389914.0902199999,334.028553298797,333.98661362857155,318.95721601528567,15.0713372835113,13.37766188258273,351.16362441779665,0.9333680232443233,86.14098360655736,35
2012-09-28,3,B,389733.43000000017,397428.1529160001,340.01084217359386,333.60337644285715,318.59122450292864,21.419617670665428,18.3192383281861,480.8800061148851,0.9218576869839031,85.80806451612904,36
2012-10-05,3,B,443431.64999999997,431924.9731499999,371.49125409645103,328.53563140714283,313.7515279938214,57.739726102629746,43.19144708311469,1133.7754859317608,0.7474916003283176,79.88870967741934,57
2012-10-12,3,B,410716.91,418521.29705,359.4400758694137,336.17812811428576,321.05011234914275,38.389963520270705,26.685537529338358,700.4953601451318,0.84385507768503,83.21290322580644,49
2012-10-19,3,B,424520.56000000023,428119.78105999995,369.99664139789473,337.0192752857143,321.85340789785715,48.14323350003761,34.106633133360916,895.2991197507246,0.7825478729586154,79.12968749999997,56
2012-10-26,3,B,405432.70000000007,425562.0986549999,367.1206967333382,339.0854705928571,323.82662441617856,43.29407231715981,30.90705569246432,811.3102119271887,0.7994210370432341,80.76093749999998,55
2012-08-03,4,A,2174473.5999999996,2242461.6613100013,1927.4954865631573,1797.04013174,1716.1733258117006,211.32216075145797,136.71500803986174,3793.841473106165,0.8739127606786945,85.67464788732394,58
2012-08-10,4,A,2193317.61,2201990.56231,1899.7573396969922,1789.3969421263162,1708.8740797306311,190.88325996636095,122.3451026583264,3395.0765987685572,0.8964159303221461,86.80845070422534,53
2012-08-17,4,A,2283529.7500000005,2225191.82901,1927.3396940263153,1812.7784125315789,1731.2033839676576,196.13631005865795,133.16049744997824,3695.2038042368963,0.8889306016956182,87.05774647887324,55
2012-08-24,4,A,2124301.15,2202350.84715,1899.0038005766908,1839.7397527452629,1756.951463871726,142.05233670496548,80.32621598065651,2229.052493463218,0.9047068224114908,85.28450704225355,51
2012-08-31,4,A,2081161.2700000005,2193643.4979000003,1878.1140370225555,1854.9009983368421,1771.430453411684,106.68358361087223,94.3930788252527,2619.4079374007624,0.936799167078612,86.46478873239435,50
2012-09-07,4,A,2125094.18,2224139.057419999,1901.9471658090222,1942.207934688885,1796.542339587218,105.40482622180453,89.74193440759879,2490.3386798108663,0.9336240310344254,79.49436619718308,49
2012-09-14,4,A,2117854.559999999,2178876.6426999993,1859.7754003804514,1812.1956295136845,1730.6468261855684,129.12857419488284,94.23865119410608,2615.1225706364444,0.9366724841911725,86.54647887323947,54
2012-09-21,4,A,2119428.06,2104048.5050279996,1797.8318134279693,1769.9050605600003,1690.2593328347991,107.57248059317,52.81033373712786,1465.4867612052988,0.9673934781303039,88.38732394366195,41
2012-09-28,4,A,2027620.2299999995,2081244.08089,1780.6415335842105,1766.493424072632,1687.0012199893627,93.64031359484748,45.13113621304815,1252.3890299120867,0.9194918125118429,85.88169014084505,39
2012-10-05,4,A,2209345.43,2268518.6100800005,1943.6414987052628,1755.4629343705262,1676.4671023238523,267.1743963814107,187.30925698100987,5197.831881223022,0.8353689538780203,85.243661971831,59
2012-10-12,4,A,2132766.0700000003,2215258.6550700003,1901.358396211278,1774.9070824578941,1695.0362637472895,206.32213246398885,133.2948133513361,3698.9310704995773,0.8700103734084685,86.63380281690142,58
2012-10-19,4,A,2097266.85,2263688.42419,1946.273453596241,1781.3754960842102,1701.213598760421,245.05985483581964,160.33343672865496,4449.252869220176,0.8466182297042681,83.93661971830987,62
2012-10-26,4,A,2149583.99,2245817.49664,1933.3752819278195,1780.1769970157889,1700.069032150079,233.30624977774073,150.82703833059261,4185.450313673944,0.859679792332806,86.98169014084507,62
2012-08-03,5,B,324174.94000000006,315289.21098499995,270.31410485330827,260.9316985571429,249.18977212207147,21.124332731236876,12.155704437539502,319.0872414854118,0.9158059588065456,86.92499999999998,36
2012-08-10,5,B,306668.91,313875.818034,270.45541764135345,259.05377785714285,247.3963578535714,23.059059787781973,14.676073947644745,385.24694112567454,0.9094129940752743,86.63934426229507,37
2012-08-17,5,B,313996.8799999999,305092.028378,261.94124502721803,256.47024220000003,244.9290813009999,17.012163726218073,13.653005240148513,358.3913875538985,1.0293720605072565,87.19152542372882,24
2012-08-24,5,B,320804.39,315908.28985000006,273.3984368594286,256.3130129428572,244.77892736042855,28.619509499000017,20.7917156173252,545.7825349547867,0.8945656257853788,85.45409836065572,37
2012-08-31,5,B,344609.04000000004,319897.43055599986,274.6229055592181,259.7139794857143,248.0268504088571,26.596055150360904,19.958772171644757,523.9177695056748,0.997543016394917,87.49333333333333,34
2012-09-07,5,B,350630.94,343593.8079400001,295.96178202384965,279.94966488942856,258.9534400227215,37.00834200112817,26.591756707454127,698.0336135706707,0.894743457743957,78.43666666666664,45
2012-09-14,5,B,299772.6700000001,314865.486857,268.7783530029354,272.78184807142856,260.5066649082143,8.27168809472107,8.470718565233094,222.35636233736864,1.294730661126934,84.56774193548384,27
2012-09-21,5,B,307296.7600000001,295738.795201,252.5820640899158,269.15400778571416,257.04207743535716,-4.460013345441321,5.598772373633478,146.9677748078788,1.4752805903061648,88.73870967741941,13
2012-09-28,5,B,310141.68000000005,302498.0137278,258.02439567485715,265.02066273571427,253.0947329126071,4.929662762250017,7.508137917163541,197.088620325543,1.1187470572300076,88.28225806451611,27
2012-10-05,5,B,343048.29,337033.52103999996,291.7691426381955,257.51127915714284,245.9232715950714,45.84587104312407,35.99686061831956,944.9175912308887,0.748140369081488,79.28196721311478,56
2012-10-12,5,B,325345.41000000003,323786.1354000001,279.7536732182857,257.23231537142857,245.65686117971433,34.096812038571436,21.876972385928582,574.2705251306255,0.8120105423969114,81.52656249999998,56
2012-10-19,5,B,313358.1500000001,336688.2683,292.7313346765414,262.9675848642858,251.1340435453928,41.59729113114851,30.162913096575203,791.7764687850992,0.7823374887869561,80.21746031746031,54
2012-10-26,5,B,319550.77,328178.42964000005,284.6750279757293,264.75005079999994,252.836298514,31.838729461729347,22.610696967404152,593.5307953943591,0.8310757112157575,83.46451612903225,53
2012-08-03,6,A,1627254.93,1632071.3391399998,1422.3495788195482,1397.8099028968418,1334.9084572664847,87.44112155306476,56.619747131160935,1571.1979828897158,0.941163643429013,88.45428571428573,39
2012-08-10,6,A,1588320.7099999997,1565150.5987620004,1365.9186052840603,1347.3620820210533,1286.7307883301055,79.18781695395498,44.38078784424969,1231.5668626779288,0.974457387853703,90.58142857142856,30
2012-08-17,6,A,1543049.4600000004,1561798.9445800006,1367.0802756210533,1348.5838971389471,1287.8976217676948,79.18265385335799,44.73602810528651,1241.4247799217005,0.9517747895556911,89.79285714285714,32
2012-08-24,6,A,1500795.41,1540963.5454599995,1352.07392718797,1343.3741112326315,1282.922276227163,69.15165096080682,42.66568905466845,1183.9728712670492,0.9404118614593237,88.43571428571428,33
2012-08-31,6,A,1577409.7300000002,1529402.53072,1333.0880737759398,1342.5517684673684,1282.1369388863363,50.95113488960313,38.437081239253416,1066.6290043892823,1.0083057520832108,89.7211267605634,27
2012-09-07,6,A,1608026.9899999998,1552168.7624679992,1348.7700291633082,1411.661742233769,1305.7871115662356,42.982917597072394,40.46601554373828,1122.9319313387373,1.006956649439979,84.08873239436623,26
2012-09-14,6,A,1375399.8199999998,1461038.4165499997,1268.8375489481205,1333.2508138378948,1273.2545272151897,-4.416978267069094,14.99334454628049,416.06531115928345,1.0469912032023414,86.75915492957745,22
2012-09-21,6,A,1425214.6500000001,1381973.111065,1199.6541189545114,1294.7862429894733,1236.5208620549474,-36.866743100435954,9.92635600480828,275.4563791334298,1.0943495918565964,89.88169014084508,12
2012-09-28,6,A,1369073.4599999995,1375558.3945150003,1199.0760665161654,1276.778087870526,1219.3230739163528,-20.24700740018711,15.319590255189482,425.11862958150806,1.0597117599953558,89.61267605633805,13
2012-10-05,6,A,1517737.71,1543608.2570300004,1347.2449099586465,1232.1764769631577,1176.7285354998153,170.5163744588309,119.7169612321978,3322.14567419349,0.8499008874241183,86.69718309859157,63
2012-10-12,6,A,1459331.8399999999,1470099.4760599998,1285.7082658210527,1215.9012536999999,1161.1856972835,124.5225685375527,71.28219849969632,1978.081008366572,0.9033155435168272,88.21549295774648,57
2012-10-19,6,A,1436883.9900000005,1502764.1539000003,1319.5647892135337,1237.6709558094738,1181.975762798047,137.58902641548656,81.11422057310988,2250.919620903799,0.8680418642609227,86.99859154929577,59
2012-10-26,6,A,1431447.9700000002,1458816.3908600002,1280.9248184045114,1241.8829163705261,1185.9981851338523,94.92663327065874,56.104095988148906,1556.8886636711322,0.9205254692723348,87.92535211267605,44
2012-08-03,7,B,680966.2899999998,716939.8689200002,626.86534564406,599.3288710142856,572.3590718186429,54.50627382541736,43.21494681287036,1134.3923538378472,0.8289402882788942,80.31449275362318,58
2012-08-10,7,B,675926.2999999998,702529.8364700002,612.9018140657145,572.1164323071429,546.3711928533213,66.53062121239292,49.416658431105326,1297.187283816515,0.8400088479972502,83.65223880597013,60
2012-08-17,7,B,642450.3999999998,687914.6950699998,600.8408981957894,566.7363597214285,541.2332235339643,59.607674661825214,42.64148027429891,1119.3388572003457,0.8641425364843619,83.5530303030303,49
2012-08-24,7,B,609099.3699999999,656652.4422900003,574.6943342437593,557.386709542857,532.3043076134286,42.39002663033088,25.903763111642903,679.9737816806258,0.8690359890709441,81.63823529411764,49
2012-08-31,7,B,586467.1599999997,629042.5076400001,548.7817245783459,542.0021414142857,517.6120450506426,31.169679527703043,19.03789603139851,499.7447708242112,0.881134202111523,81.68550724637676,42
2012-09-07,7,B,597876.55,629476.4000499998,548.8267144150376,553.313276768286,511.8147810106644,37.011933404373295,31.491008727766154,826.6389791038613,0.853036724426384,77.04637681159414,44
2012-09-14,7,B,541137.6699999999,595855.4151400002,518.9201699275188,505.45765314285705,482.7120587514284,36.208111176090256,26.86695526457523,705.2575756950997,0.8914308143257688,82.12028985507244,44
2012-09-21,7,B,530842.25,557136.8594799998,485.9881397784211,483.65921363571414,461.89454902210724,24.093590756313976,17.653379554802658,463.40121331357,0.9240235284270011,85.0376811594203,36
2012-09-28,7,B,525934.7599999998,524481.243716,458.1983759408421,464.9753024571429,444.0514138465715,14.146962094270709,12.877187507703027,338.0261720772043,0.9176614413541022,85.76521739130435,31
2012-10-05,7,B,505830.55999999994,579541.2652400004,511.5166597342856,455.8653140285712,435.3513748972856,76.16528483700006,64.86958071068989,1702.82649365561,0.7493327961809232,75.25942028985507,64
2012-10-12,7,B,503463.93,528201.40367,462.77482655338343,437.43327165714277,417.7487744325714,45.02605212081208,33.377625618067704,876.1626724742774,0.8616264599693101,83.16764705882352,56
2012-10-19,7,B,516424.82999999996,571043.4740000003,502.17846883323324,431.03158037857133,411.63515926153565,90.54330957169738,71.87371202955454,1886.684940775807,0.7632149464814965,78.16285714285715,65
2012-10-26,7,B,495543.27999999997,539087.2453299998,473.3930201284209,426.2714663357143,407.0892503506071,66.30376977781395,50.649399658815824,1329.5467410439153,0.8010211871724023,80.78970588235295,59
2012-08-03,8,A,897056.7300000003,890230.9354100002,769.4784312034586,752.9315529694736,719.049633085847,50.42879811761133,35.558477544847406,986.7477518695154,0.9362490780390916,87.16417910447764,42
2012-08-10,8,A,930745.6699999997,893029.3999600002,773.0406972682706,745.6991479736843,712.1426863148685,60.89801095340229,41.77531095090377,1159.2648788875804,0.9203251025404857,87.42941176470589,43
2012-08-17,8,A,896613.1499999999,904032.2011059998,784.2424830810527,754.1483034547367,720.2116297992737,64.030853281779,45.05453067637146,1250.2632262693082,0.9597310809300239,88.06376811594204,44
2012-08-24,8,A,936373.5699999998,904362.1475679997,789.352375584361,756.1783677884213,722.1503412379421,67.20203434641888,50.11337004016096,1390.6460186144666,0.9024796766418872,87.47971014492752,43
2012-08-31,8,A,976127.6700000003,912107.2292659997,789.5599795845111,778.4985323831578,743.4660984259158,46.093881158595536,24.353422875678973,675.8074848000914,1.0721477011906024,86.75507246376813,39
2012-09-07,8,A,932160.37,933750.5457599999,809.8843221034585,844.34710591,781.02107296675,28.86324913670859,20.394111718395315,565.9366001854702,0.9190541964132902,79.98676470588235,41
2012-09-14,8,A,883569.3400000001,905128.73515,778.0804124172934,795.720818723158,759.9133818806155,18.16703053667748,32.78831126712933,909.875637662839,0.9984656532115794,85.6463768115942,35
2012-09-21,8,A,857796.4499999997,850932.9131619999,731.686989565263,791.0846051463155,755.4857979147313,-23.798808349468377,8.390308064912782,232.83104880132979,1.3810407801456248,88.10579710144927,14
2012-09-28,8,A,884724.4100000001,840820.49628,724.7289513849622,772.1058444399999,737.3610814401999,-12.632130055237571,9.125942155519553,253.24489481566758,1.0829497915376987,89.5913043478261,16
2012-10-05,8,A,975966.0200000001,950443.0101200003,823.5312448300748,750.9272472210525,717.1355210961052,106.39572373396994,75.04673876840153,2082.5470008231423,0.8186949349504513,84.28550724637681,66
2012-10-12,8,A,927461.9700000001,932569.9715300003,809.4817400166914,761.4891527526313,727.2221408787632,82.2595991379286,50.19863862359177,1393.0122218046708,0.8744624498554258,85.4720588235294,61
2012-10-19,8,A,900309.72,944750.0958600001,818.2441066556389,771.2112898663157,736.5067818223314,81.73732483330755,49.69708805919179,1379.0941936425718,0.8812504803832971,85.9470588235294,51
2012-10-26,8,A,891671.4300000002,912862.5493700001,792.9786478172929,780.8564654799998,745.7179245333998,47.260723283893284,27.399869543255644,760.3463798253441,0.9306231381979085,87.9,36
2012-08-03,9,B,533887.5399999999,533397.549336,459.3179004364211,435.59790679285715,415.9960009871786,43.321899449242494,31.907801354787612,837.5797855631747,0.9094892053999244,85.76190476190479,41
2012-08-10,9,B,538713.4699999999,525001.7708149999,452.4640687622406,426.1752780000001,406.99739049,45.466678272240614,34.677923528622195,910.2954926263326,1.2564413343380942,85.39354838709677,32
2012-08-17,9,B,535192.7100000001,541342.969535,469.66523869721806,427.22588710714285,408.00072218732134,61.66451650989663,45.28946962040038,1188.8485775355102,0.8262031952032614,83.42258064516128,53
2012-08-24,9,B,572893.05,548846.5482300001,478.0178504854136,431.36647640714284,411.95498496882146,66.06286551659214,50.17897925033649,1317.1982053213324,0.8209730378334972,84.99016393442622,52
2012-08-31,9,B,576918.95,557682.0182060001,483.3496640290227,448.99260334999985,428.78793619924994,54.56172782977259,36.90792144091357,968.8329378239811,0.858544128329875,84.3984126984127,46
2012-09-07,9,B,565867.75,562169.4892300001,489.1467716449624,486.95257036071445,450.43112758366095,38.71564406130166,26.478880826394906,695.070621692866,0.8816108783094628,78.16129032258065,39
2012-09-14,9,B,523427.3500000001,535221.4042569998,461.1067500828571,464.4355320928572,443.5359331486786,17.570816934178595,18.22195617091166,478.32634948643107,0.9834264130421762,87.23934426229506,33
2012-09-21,9,B,533755,518723.84434599994,447.0619977586466,461.85326205714296,441.0698652645713,5.99213249407523,16.099387413554542,422.6089196058068,1.0757582382678341,83.59843749999999,29
2012-09-28,9,B,516361.06000000023,524840.1369980001,453.89015076661667,452.96288502142863,432.5795551954644,21.31059557115227,22.072627398007533,579.4064691976977,1.0306114593393028,85.5274193548387,29
2012-10-05,9,B,606755.3000000002,577966.2765199997,503.19738617894734,439.4371697785714,419.6624971385358,83.53488904041168,65.5297143667613,1720.1550021274847,0.7619299932147052,79.61587301587299,59
2012-10-12,9,B,558464.8,575095.3546799999,500.5301904649022,448.62493544285724,428.4368133479285,72.09337711697371,51.86531634106579,1361.464553952977,0.8156559870220971,83.10952380952382,58
2012-10-19,9,B,542009.46,587711.66112,511.3207701317896,456.26338732857135,435.73153489878575,75.58923523300379,55.150311976077084,1447.6956893720237,0.818908784037192,80.58548387096775,54
2012-10-26,9,B,549731.4899999999,565682.5476599998,491.67302817569924,457.56766595714294,436.97712098907135,54.69590718662783,36.27421656056391,952.1981847148023,0.8655290809051726,85.69523809523811,49
2012-08-03,10,B,1939440.09,1916085.128840001,1710.4627578634593,1532.6870335071428,1463.7161169993212,246.7466408641373,173.39717851438178,4551.675936002523,0.8383565905868982,85.98142857142857,65
2012-08-10,10,B,1880436.94,1960829.9852500001,1753.7703274106773,1568.0178200499997,1497.4570181477502,256.3133092629269,181.54713467937611,4765.612285333624,0.8509024555017667,85.25072463768115,61
2012-08-17,10,B,1827797.4,1909293.2306164994,1701.787030104948,1593.7886422,1522.068153301,179.71887680394758,114.78747321715238,3013.1711719502505,1.0342515648191448,87.44788732394366,50
2012-08-24,10,B,1765432.1500000008,1820845.2741900003,1612.0178712058953,1581.5435061642859,1510.3740483868928,101.64382281900198,95.19439183425388,2498.852785649164,0.9066759278149964,85.2070422535211,53
2012-08-31,10,B,1650285.5400000003,1815673.8721300005,1599.5136453664657,1564.7032654071425,1494.2916184638218,105.22202690264484,101.40480445033279,2661.8761168212363,0.9258912443814148,84.72857142857144,51
2012-09-07,10,B,1708283.2800000003,1726664.29136,1521.5597192953373,1587.3119894297142,1468.2635902224865,53.29612907285263,47.96263680807952,1259.0192162120877,0.9750889243747513,84.92000000000002,35
2012-09-14,10,B,1640168.99,1724570.850516,1521.2736349132329,1458.2331856714281,1392.6126923162144,128.66094259701887,83.13711814975761,2182.3493514311376,0.9205407136888689,87.10714285714289,49
2012-09-21,10,B,1671857.5699999998,1698563.0921800004,1496.553227604511,1417.1802886857138,1353.4071756948565,143.1460519096543,94.62111289062413,2483.8042133788845,0.9949090328390574,86.76338028169013,44
2012-09-28,10,B,1694960.4100000004,1622390.6575397002,1433.2652105387372,1398.2018966642856,1335.2828113143928,97.98239922434409,50.48477923226891,1325.2254548470585,1.4795356338083279,87.91267605633806,40
2012-10-05,10,B,1758916.3800000004,1814559.89413,1602.584477111459,1407.5141541642856,1344.1760172268928,258.4084598845659,192.69726977879526,5058.303331693378,0.7939625019537413,84.34583333333332,69
2012-10-12,10,B,1713889.1099999996,1740777.4313299998,1539.6464835198196,1418.736580228571,1354.8934341182858,184.7530494015339,120.40484756059416,3160.6272484655965,0.8763855375977044,86.60821917808218,65
2012-10-19,10,B,1734834.82,1777614.1901900007,1572.3528686111276,1435.1846133928573,1370.6013057901785,201.7515628209495,136.4431579706205,3581.632896728786,0.8455461325618636,87.49305555555559,64
2012-10-26,10,B,1744349.0500000005,1781305.1156100011,1577.5365113493233,1450.4957526571432,1385.2234437875716,192.31306756175195,125.61350595872564,3297.3545314165485,0.8917707399973109,88.56250000000001,61
2012-08-03,11,A,1399280.9900000007,1393567.9513799998,1211.376433198496,1148.6319292073683,1096.9434923930366,114.43294080545948,65.78972752378574,1825.6649387850543,0.8928451566394401,87.34571428571427,53
2012-08-10,11,A,1388966.59,1371168.4241409998,1192.932256636015,1136.7305984705263,1085.5777215393525,107.35453509666243,61.80512846398723,1715.0923148756456,1.0204678931454965,89.72714285714287,44
2012-08-17,11,A,1421149.1799999997,1427721.7138000003,1250.1773739127818,1152.9747426621052,1101.0908792423106,149.08649467047147,102.03638688049328,2831.5097359336874,0.9047328965291546,88.48142857142855,50
2012-08-24,11,A,1409515.6500000001,1374000.30294,1202.2427067218046,1170.5752279126314,1117.8993426565635,84.34336406524137,46.019011141645116,1277.027559180652,0.9174532498809,88.0797101449275,42
2012-08-31,11,A,1373012.1100000003,1386852.1989299997,1204.0691208954888,1201.798178132632,1147.7172601166628,56.351860778825625,38.00679724308802,1054.6886234956924,0.9493440109256502,88.22028985507242,44
2012-09-07,11,A,1304554.3,1341022.9758749998,1161.2915862124055,1268.097664319979,1172.9903394959806,-11.6987532835746,13.706791825062904,380.3634731454956,1.0021960646356027,82.72999999999998,26
2012-09-14,11,A,1267674.98,1297230.2555040002,1118.9149945606011,1175.7090628610529,1122.8021550323047,-3.8871604717037345,28.27748057205716,784.7000858745865,1.076912531833852,88.92142857142858,25
2012-09-21,11,A,1326132.94,1262159.3633890003,1090.879830812857,1139.4946833494741,1088.2174225987474,2.6624082141098153,16.4873804289083,457.52480690220546,1.0451671806363736,89.88571428571427,26
2012-09-28,11,A,1227345.7200000004,1248310.7393060005,1084.1003758642107,1118.9843549905265,1068.630059015953,15.47031684825792,18.739556121125585,520.0226823612348,1.347143764203143,88.53142857142858,23
2012-10-05,11,A,1422094.26,1358332.9204600002,1180.2443940015041,1087.2869627789478,1038.3590494538944,141.88534454760912,92.42043925103687,2564.6671892162726,0.8431944800392339,87.32571428571428,62
2012-10-12,11,A,1311895.09,1362691.11614,1187.9137395323312,1113.6986402463156,1063.5822014352311,124.33153809709924,79.23938386794745,2198.8929023355413,0.8829042215659789,87.04637681159419,63
2012-10-19,11,A,1232073.1800000002,1378830.6200600006,1203.1817663503762,1125.3177226273683,1074.678425109137,128.50334124123913,81.27819832881659,2255.470003624661,0.8674865982405464,83.57714285714285,57
2012-10-26,11,A,1200729.4500000004,1317889.1478400005,1151.5551967082708,1106.4232489873682,1056.6342027829367,94.92099392533389,53.697649142996255,1490.109763718146,0.8958087631445469,86.58428571428571,45
2012-08-03,12,B,958703.7000000001,999611.0755999997,872.2514961136236,792.6306038857145,756.9622267108572,115.28926940276688,80.25165598168608,2106.6059695192607,0.8177702524242703,82.7294117647059,61
2012-08-10,12,B,984689.9,968774.1643899999,847.0653136002711,781.6192465571429,746.4463804620713,100.61893313819931,66.21241686742113,1738.075942769804,0.8726530842172409,85.68939393939395,51
